order_id,product_id,supplier_id
1093716,9076,67914
1093716,24852,67914
1093716,43129,98908
1094143,3676,45421
1094143,4086,45421
1094408,14073,92990
1094408,12384,37295
1094408,14553,98908
1094408,5212,83351
1094408,38890,37295
1094408,4920,98908
1094408,26209,32680
1094988,27555,98959
1094988,42347,13885
1094988,27596,53301
1094988,8834,98959
1094988,26604,16594
1094988,12075,78956
1094988,8467,12359
1094988,38988,94200
1094988,30252,94200
1094988,18926,94200
1094988,24954,78956
1094988,40571,12359
1094988,1559,95223
1094988,33754,12359
1094988,29594,18882
1094988,17600,97185
1094988,42828,94200
1094988,10132,13885
1094988,20899,12359
1094988,27973,55753
1094988,41844,67914
1094988,30967,78956
1095681,43218,92990
1095681,15478,92990
1095681,6344,98908
1095681,22384,98908
1095681,25199,92990
1095681,29865,16084
1095681,2604,16594
1095681,49683,42516
1095681,47626,16594
1095681,30996,37295
1095681,32757,92990
1095681,38772,16594
1095681,5212,98908
1095681,40604,92990
1095681,46738,92990
1095681,2124,37295
1095681,31927,92568
1095681,36116,16594
1095948,25005,98308
1095948,11512,49563
1095948,40198,42516
1095948,30949,42516
1095948,43643,98308
1095948,43713,53085
1095948,18152,13885
1095948,43798,49563
1095948,48220,49563
1095948,15984,67415
1096428,33272,32680
1096428,17334,22913
1096428,34027,64112
1096428,15364,37295
1096428,19963,32680
1096428,35506,16594
1096428,19813,98908
1096428,45566,98908
1096428,25901,55698
1096428,40376,98908
1096428,32108,15485
1096428,1969,20329
1096428,21176,32680
1096428,26152,60880
1097996,24852,67914
1097996,34050,37295
1097996,11182,67914
1097996,46820,67914
1097996,17630,67914
1097996,37718,41638
1097996,47209,45421
1097996,38453,41638
1097996,41007,67914
1097996,21174,41638
1097996,28204,60656
1097996,41787,67914
1097996,5134,45421
1097996,31343,67914
1097996,18918,67914
1097996,36086,21576
1097996,8607,91187
1098556,47890,60880
1098556,9387,67415
1098556,21903,32959
1098556,12995,64112
1098556,21872,36353
1098556,42719,46796
1098556,5450,53085
1098556,11777,94179
1098556,17794,18686
1098556,14947,32959
1098872,8022,86116
1098872,4428,86116
1098872,11440,42516
1098872,38553,68641
1098872,18814,86116
1098872,9194,42516
1098872,25551,98308
1098872,37818,86116
1098872,34217,86116
1098872,23848,98308
1098872,33957,98308
1098872,20738,53085
1098872,28204,86116
1098872,47280,92568
1098872,32175,49563
1098872,34058,49563
1099130,38689,41638
1099130,5876,67914
1099130,11182,67914
1099130,12341,42516
1099130,21137,51365
1099130,17600,41638
1099130,27625,67914
1100189,5488,94200
1100189,4169,55753
1100189,1734,68641
1100189,20114,55753
1100189,17356,55753
1100189,11643,78956
1100193,28204,75849
1100193,23082,42516
1100193,877,97775
1100193,33000,66872
1100193,49235,42516
1100193,32689,49563
1100193,2702,94179
1100193,34822,98308
1100193,18709,86116
1100193,13542,42516
1100193,40332,92568
1100193,28571,98308
1100193,27196,83123
1100193,21137,86116
1100193,12894,63006
1100193,17918,53085
1100193,10441,86116
1100193,40285,42516
1100193,5411,53085
1100193,35578,92258
1100193,27603,86116
1100193,37449,21576
1100193,9477,94800
1100193,4595,74595
1100193,3999,86116
1100193,15526,98308
1100193,29944,49563
1100193,11512,42516
1100193,31215,92568
1100193,32331,98959
1100193,48988,89963
1100193,196,89963
1100193,16220,53085
1100193,10673,86116
1100193,27510,92568
1100193,40063,45650
1100193,11281,98308
1100193,32784,22913
1100193,33832,92568
1100193,43772,53085
1100193,39993,49563
1100193,17678,86116
1100193,40208,73103
1100193,13108,53085
1100193,11461,92568
1100193,44566,49563
1100193,44142,98308
1100193,5025,53085
1100193,7628,96685
1100193,20114,92568
1100193,16108,49563
1100193,4293,49563
1100193,37131,92568
1100193,33330,53085
1100193,38494,86116
1100805,43643,31241
1100805,16797,89963
1100805,15913,18882
1100805,8424,67415
1100805,37374,87948
1100805,35947,29192
1100805,40399,16084
1100805,37553,63006
1101230,35628,98308
1101230,47209,92568
1101230,21646,86116
1101230,21137,98308
1101230,8774,42516
1101230,30561,98308
1101230,39877,92568
1101230,43465,98308
1101230,20738,49563
1101230,24852,42516
1101383,27090,16594
1101383,812,78956
1101383,47595,32680
1101383,29801,37295
1101383,18840,37295
1101383,44290,92990
1101383,17183,98908
1101383,36189,35201
1101383,21781,92990
1101383,27502,82073
1101383,42677,94800
1101383,34287,37295
1101383,5520,42516
1101383,41025,16594
1101779,14897,53085
1101779,47611,31241
1101779,39076,63006
1101779,39979,98630
1101779,26604,98308
1101779,35759,98308
1101779,47438,45650
1101779,5038,68641
1101779,2067,98308
1102552,27344,67914
1102552,5479,94200
1102552,26165,55753
1102552,49235,98959
1102552,40706,13885
1102552,45578,94200
1102552,21903,68641
1102552,35921,78956
1102552,46979,22913
1102552,27156,85806
1102552,25138,98959
1102552,28535,13885
1102552,43961,98959
1102552,32734,12359
1102552,10492,73022
1102552,7955,78956
1102552,27695,55698
1102552,37067,94200
1103829,27985,12359
1103829,26165,53085
1103829,29640,86116
1103829,29487,42516
1103829,49683,86116
1103829,29346,49939
1103829,41787,53085
1103829,33198,28300
1103829,45683,49563
1103829,287,92568
1103829,10402,92568
1103829,48421,53085
1103829,35424,98308
1103829,33846,42516
1103829,31789,49563
1103829,41885,92568
1103829,16797,86116
1103829,18142,92568
1103829,26497,53085
1103829,9432,24734
1103882,44201,42516
1103882,11107,78956
1103882,27936,53085
1103882,41596,42516
1103882,49401,53085
1103882,34610,98308
1103882,23020,53085
1103882,26209,86116
1103882,44843,49563
1103882,41771,86116
1103882,7948,92568
1103882,432,89963
1103882,35914,42516
1103882,9387,92568
1103882,15860,35201
1104038,15343,98959
1104038,39760,92258
1104038,32271,55753
1104038,18465,78956
1104038,18902,50184
1104038,41414,45650
1104038,44227,98959
1104396,5450,17642
1104458,45548,94200
1104458,16234,78956
1105550,27344,13885
1105550,49131,78751
1105550,45948,94200
1105550,13176,55753
1105550,5876,55753
1105550,30391,94200
1105550,9339,55753
1105550,46979,13885
1105550,9076,83123
1105550,8825,62674
1105550,24082,92568
1105550,18918,13885
1105550,37687,94179
1106171,29447,45421
1106171,20339,45421
1106171,47209,67415
1106171,26315,78956
1106171,26209,41638
1106171,31717,41638
1106171,22922,45421
1108252,13176,98908
1108252,27247,45421
1108252,44372,45421
1108252,34044,41638
1108252,43961,45421
1108252,40001,45421
1108252,31717,67914
1108252,27949,67914
1108252,9779,67914
1108252,4920,45421
1108252,3957,45421
1108252,5652,45421
1108252,5479,41638
1108252,14814,55753
1108271,14366,16084
1108271,6809,86116
1108271,44632,50184
1108271,24810,60880
1108271,39947,67415
1108271,35989,16084
1108271,29127,60880
1108271,47766,32959
1108356,26104,60880
1108356,46802,16084
1108356,22046,67415
1108486,28204,67415
1108486,19505,44540
1108486,47766,18882
1108486,8518,16084
1108486,34243,32959
1108486,24253,67415
1108486,15527,42516
1108486,40545,36353
1108486,42613,32959
1108486,24852,98308
1108486,49131,36353
1108486,3682,36353
1108486,44910,16084
1108486,1360,18882
1108486,37158,43215
1110216,16797,51365
1110216,39275,46187
1110216,28836,42516
1110216,39465,92568
1110216,40376,86116
1110216,32338,28300
1110216,45748,53085
1110216,41290,92568
1110216,34619,68850
1110216,6166,86116
1110216,19051,42516
1110720,13874,55753
1110720,24852,12359
1110720,17316,13885
1110720,44487,78956
1110720,28058,55753
1110720,46347,73022
1110720,40516,12359
1110720,9810,12359
1110720,26604,98959
1110720,23339,78956
1110720,15872,97775
1110720,24850,98959
1110720,7781,98959
1110720,30391,67415
1110720,22474,12359
1110720,41844,98959
1110720,45013,98959
1110720,42736,55753
1110720,30756,89963
1111201,40174,60656
1111201,21903,67914
1111201,24852,67914
1111201,28204,55753
1111201,47766,95223
1111201,23032,41638
1111243,40852,32959
1111243,20082,44540
1111243,33198,24734
1111243,29993,60880
1111243,47766,67415
1111243,30830,18882
1111243,24838,36353
1111243,24489,16084
1111243,21655,22913
1111243,38067,18945
1111743,18721,67415
1111743,24998,36353
1111743,27695,67415
1111743,836,18882
1111743,10673,98959
1111743,27344,36353
1111743,4461,55753
1111743,25830,55045
1111743,43728,92990
1111743,37002,36353
1111743,16953,63006
1112056,26318,53085
1112056,23349,95223
1112056,35849,53085
1112056,43124,98308
1112056,22218,51841
1112056,45368,49563
1112056,16848,92568
1112056,16556,86116
1112493,48679,37295
1112493,28156,92990
1112493,21137,37295
1112493,43961,37295
1112493,30720,32680
1112493,39693,53085
1112493,22247,32680
1112493,43830,37295
1112493,19508,92990
1112855,13176,60880
1112855,28553,46796
1112855,47144,41638
1112855,41198,83351
1112855,18027,87948
1112855,9076,53301
1112855,38400,45421
1113107,1940,92990
1113107,432,98630
1113107,24852,94800
1113107,39877,24734
1113107,28204,37295
1113107,43352,94800
1113107,16797,16594
1113107,12218,32680
1113107,4920,73103
1113107,2966,94800
1113107,13245,18686
1113107,33754,37295
1113107,6047,32680
1113107,19315,60656
1113107,19575,94800
1113107,3053,94800
1113107,23841,37295
1113107,4776,37295
1114234,27966,98308
1114234,47209,92568
1114234,41950,92568
1114234,20114,86116
1115143,37646,45421
1115143,9387,41638
1115143,42318,41638
1115143,1158,63006
1115143,23236,45421
1115143,46802,67914
1115143,47626,45421
1115143,49075,67914
1115143,8424,21576
1115143,27307,67914
1115227,11777,51841
1116664,39581,41638
1116664,44919,78681
1116664,14111,45421
1116664,77,41638
1116664,47624,51365
1117015,45603,78956
1117015,13292,55753
1117015,13380,78751
1117015,31343,15504
1117015,34969,28300
1117015,27544,55753
1117015,12312,78956
1117015,8021,98959
1117015,35644,94200
1117015,43789,78956
1117020,13176,85171
1117020,47209,86116
1117020,48988,49563
1117020,22827,92568
1117020,21405,55753
1117020,39928,92568
1117020,49383,49563
1117020,21903,37295
1117020,20889,95789
1117020,27344,53085
1117020,24964,53085
1117020,21195,92568
1117020,36735,49563
1117020,12312,53085
1117020,30489,58241
1117355,44097,92319
1117355,13176,48170
1117355,9515,49563
1117355,32935,86116
1117355,27521,98908
1117355,23029,18686
1117355,38694,19494
1117355,3957,98308
1117355,2228,86116
1117355,21137,92568
1117355,39877,92568
1117355,38827,86116
1117355,32746,42516
1117355,44193,86116
1117355,7746,98308
1117355,18441,42516
1117355,14129,42516
1117355,31075,92568
1117355,44422,53085
1117355,49235,36353
1117355,39739,49563
1117355,11224,53085
1117355,27344,46796
1117693,47893,45421
1117693,19348,45421
1117693,45356,45421
1117693,43352,67914
1117693,21288,45421
1117693,21137,41638
1117693,24654,41638
1117693,4605,67914
1117693,7632,41638
1117693,47626,78751
1117693,43713,87948
1117693,11250,41638
1118329,38739,74419
1118329,21137,60880
1118329,21903,18882
1118329,13083,18882
1118329,30391,88114
1118329,36956,12359
1118329,2295,32959
1118329,41950,36353
1118329,18027,18882
1118329,42356,18882
1118329,16206,16084
1118329,20842,18882
1118329,8518,60880
1120519,47954,45650
1122780,13424,66872
1122780,10258,98959
1122780,43692,55753
1122780,43371,12359
1123114,40992,73103
1123114,39475,45421
1123114,10108,46796
1123114,9595,66872
1124176,18850,49563
1124176,39408,98308
1124637,22935,42516
1124637,3843,32680
1124637,5450,10279
1124637,14870,53085
1124637,11712,49563
1124637,48775,53085
1124637,47626,18686
1124637,45007,55698
1124637,21903,62179
1125090,34487,98959
1125090,22831,86116
1125090,29487,46187
1125090,26283,42516
1125090,6139,34067
1125090,45407,28300
1125090,13176,98308
1125090,28710,50184
1125090,4377,63006
1125090,38200,98959
1125090,22090,98308
1125090,40348,92568
1125090,43335,92568
1125090,25191,49563
1125090,23734,98308
1125090,38460,92568
1125090,27796,62674
1125090,12316,29192
1125090,26209,92568
1125090,13866,92568
1125090,10193,98630
1125090,44799,53085
1125090,4210,92568
1125090,40354,49563
1128869,17758,16594
1128869,21925,55753
1128869,49520,98959
1128869,22151,55753
1128869,6852,58241
1128869,32605,49939
1128869,47626,42516
1128869,5803,42516
1128869,37460,62179
1128869,5636,18686
1128869,5210,98959
1128869,45149,55753
1128869,4778,29192
1129605,25093,49563
1129605,11068,67415
1129605,11520,53085
1129605,14129,49563
1129605,39812,92568
1129605,20034,53085
1131395,12745,41638
1131395,10768,24734
1131395,26915,19494
1131395,37947,45421
1131395,17553,41638
1131395,10912,45421
1131395,11499,67914
1131395,27544,18945
1131395,17461,67914
1131395,16759,67914
1131395,10246,22434
1131395,42625,45421
1131395,38383,41638
1131395,18883,73103
1131395,29941,41638
1131395,19527,41638
1131395,5451,87948
1131395,23854,67914
1131395,1025,94200
1131395,5212,45421
1131395,46654,41638
1132205,47626,94800
1132205,42736,61375
1132205,35221,15485
1132205,21709,53085
1132205,18465,49563
1132205,41883,53085
1132205,7500,53085
1132205,6104,92568
1132205,20580,46187
1132205,40396,58241
1132205,14678,53085
1132402,13176,60880
1132402,27521,17642
1132402,17461,36353
1132402,7041,67415
1132402,30391,23124
1132402,2295,60880
1132402,26209,16084
1132402,9337,18882
1132402,35898,36353
1132402,13708,32959
1132402,2091,32959
1135423,33589,67415
1135423,40022,32959
1135423,6119,87948
1135423,19945,60880
1135423,31482,60880
1135423,2144,28300
1135423,10673,60880
1135423,3919,83123
1135423,19356,16084
1135423,14270,32959
1135423,14147,16084
1135423,36618,64112
1135423,47536,36353
1135423,25561,16084
1135423,23011,67914
1135423,14439,48170
1135423,16683,32959
1135423,41844,32959
1135423,25072,74419
1135423,44204,60880
1135423,1090,41638
1135423,8193,36353
1135423,25952,36353
1135423,43115,82073
1135423,12513,91187
1135423,18725,85171
1135423,47577,18882
1135423,29594,32959
1135423,7877,16084
1135423,5819,32959
1138617,46188,22913
1138617,14744,92568
1138617,48865,98959
1138822,14493,98959
1138822,17704,12359
1138822,14446,78956
1138822,47120,35201
1138822,33301,55045
1138822,9810,13885
1139012,21153,95223
1139012,12979,32680
1139012,13688,16594
1139012,12576,94800
1139012,18200,94800
1139012,16539,32680
1139012,17758,10279
1139012,8424,16594
1139012,2362,95789
1139866,1373,67914
1139866,8357,58241
1139866,34126,41638
1139866,31872,41638
1139866,48595,45421
1139866,49533,67914
1139866,5684,67914
1142264,3274,55753
1142264,24852,98959
1142264,18362,12359
1142716,16714,94200
1144293,12508,86116
1144293,17638,92568
1144293,7781,98959
1144293,48218,92568
1144293,37848,42516
1144293,15858,68850
1144293,12717,18882
1144293,24995,98308
1144293,14147,92568
1144293,44245,98308
1144293,21333,97185
1144293,22750,92568
1144293,27093,68641
1144293,45613,98308
1144293,19003,92568
1144293,37120,96685
1144293,23265,92568
1144293,27796,78681
1144293,36115,92568
1144293,32854,49563
1144293,24034,53085
1144293,35909,53085
1144293,37489,92568
1144293,23734,13885
1144293,3619,92568
1144354,13042,94200
1144354,44172,12359
1144354,6369,51841
1144774,39415,67914
1144774,21872,46796
1144774,40604,58241
1144774,5025,45421
1144838,42701,49563
1144838,42445,53085
1144838,40691,13885
1144838,6962,60880
1144838,46969,86116
1144838,22935,29192
1144838,8230,83123
1144838,16133,92568
1144838,32655,49563
1144838,27744,49563
1144838,10749,98308
1144838,49383,16594
1144838,38827,53085
1144838,3142,83123
1144838,47526,15504
1144838,13829,83123
1144838,19678,18945
1144838,11068,68296
1144838,41540,35201
1144838,5652,53085
1144838,47601,42516
1144838,30995,49563
1145215,32566,16084
1145215,13176,83123
1145215,16864,36353
1145215,5785,18882
1145215,26032,16084
1145215,18362,87948
1145215,14999,60880
1145215,26177,32959
1145215,42342,94179
1145215,5646,36353
1145215,25919,60880
1145215,33198,18882
1145215,31808,67415
1145215,33452,55045
1145215,20588,36353
1145215,10032,18882
1145215,48578,18882
1145215,13870,28300
1145215,3849,75849
1145215,10673,16594
1145215,2825,85806
1145215,33894,36353
1145215,44595,37295
1145215,5025,67415
1145215,21303,36353
1146347,22935,86116
1146409,44636,18882
1146409,11520,66872
1146409,36127,32680
1146409,41658,12359
1146409,21137,86116
1146409,10749,60880
1146409,21903,62179
1146409,16521,60880
1146409,25138,18882
1146409,28289,67415
1146409,49101,67415
1146409,25319,42516
1146409,7485,67415
1146409,3390,36353
1146669,23835,35201
1146669,24852,45421
1146669,47766,67914
1146669,1215,68296
1146669,35871,64112
1146669,24561,41638
1146669,46064,41638
1146669,43961,45421
1146669,30489,41638
1146669,16797,64112
1146669,663,12359
1147584,45948,64112
1147584,43961,67914
1147584,45615,67914
1147584,43875,45421
1147584,14491,41638
1147584,6541,67914
1147584,8230,41638
1147584,22721,67914
1147584,23555,34067
1147584,25138,45421
1147584,22255,73103
1147584,2639,15504
1147584,12324,41638
1147584,3717,67914
1147584,21777,96685
1147584,34745,41638
1147584,44787,45421
1147584,34466,41638
1147584,28725,41638
1147584,25598,41638
1148045,35547,42516
1148045,17872,73103
1148045,17948,98308
1148045,47492,53085
1148045,21927,86116
1148045,20995,49563
1148045,2314,98308
1148045,28437,61375
1148045,12802,55045
1148051,20119,16594
1148051,33198,16594
1148051,5161,16594
1148051,33716,98908
1148051,21709,98908
1148051,23579,16594
1148051,26629,94800
1148051,37067,37295
1148051,33768,98908
1148051,10385,98908
1148051,43662,92990
1148051,41349,91187
1148051,49570,32680
1148051,29672,92990
1148051,13870,98959
1148051,46049,32680
1148051,48109,94800
1148051,11576,32680
1148051,5031,94800
1148051,43136,94800
1148051,27521,98908
1148051,31717,13885
1148051,1529,49939
1148051,21137,32680
1148051,11777,16594
1148051,21616,92990
1148051,8385,94800
1148051,48453,55045
1148051,49095,94800
1148051,25506,16084
1148051,48559,94800
1148051,16398,16594
1148051,30776,16594
1148051,40063,92990
1148051,41010,94800
1148051,43066,16594
1148051,4367,45421
1148051,11046,98908
1148051,40878,16594
1148051,25513,98908
1148051,21376,92990
1148051,2732,98908
1148051,41842,92319
1148051,8277,94800
1148051,17786,94800
1148254,41149,67415
1148254,20995,18882
1148254,5161,16084
1148254,23543,83351
1148254,47209,98959
1148254,48894,16084
1148254,39275,18882
1148254,37642,18882
1148254,20574,67415
1148254,29871,36353
1148254,49215,36353
1148938,18441,98908
1148938,20738,22434
1148938,16281,16594
1148938,39275,16594
1149237,43928,36353
1149237,27845,16084
1149237,49520,32959
1149237,12576,60880
1149237,39947,16084
1149237,35221,36353
1149237,44632,96685
1149658,43961,53301
1149658,5450,88114
1149658,28985,92568
1149658,25890,49563
1149658,27104,60880
1149658,30850,53085
1149658,8424,91187
1149658,30776,92568
1149658,45066,92568
1149658,47788,49563
1149658,28849,92568
1149658,37257,92568
1149658,6519,48170
1149658,41950,92568
1149658,13176,86116
1149855,13517,83123
1149855,48186,92990
1149855,20345,37295
1149855,47521,92990
1149855,41793,98908
1149855,39275,10279
1149855,21137,92990
1149855,10768,92990
1149855,42244,94179
1149855,18523,98908
1150080,34300,94800
1150080,16994,16594
1150080,41844,94800
1150080,24561,94800
1150080,41385,98908
1150080,38944,16594
1152129,43352,78956
1152129,35336,12359
1152129,16283,98630
1152129,17122,78956
1152129,13176,60656
1152129,16797,83351
1152129,12341,18945
1152129,8048,94200
1152129,19691,98959
1152129,9076,13885
1152129,46129,13885
1152411,31737,68850
1152411,34244,31241
1152411,43040,67914
1152411,35140,41638
1152411,10292,20329
1152411,27845,46187
1152411,45007,67914
1152411,33883,45421
1152411,16759,95223
1152411,10749,21576
1152411,8174,94800
1152411,37067,67914
1152411,27966,45421
1152411,16953,45421
1152411,11352,55753
1152411,35132,68641
1152411,30391,98959
1152411,44359,67914
1152411,14764,16594
1155954,40852,45421
1155954,33290,45421
1155954,7175,67914
1155954,22935,41638
1155954,31717,67914
1155954,7021,67914
1155954,24964,41638
1155954,37687,67914
1155954,3989,67914
1155954,17221,36353
1156496,24852,32680
1156496,42208,32680
1156496,8174,92990
1156496,45603,98908
1156496,46697,92990
1156496,13713,15485
1156496,36070,18686
1156496,6481,62179
1156496,48608,37295
1156496,6003,75849
1156496,38007,31241
1156496,12144,32680
1156496,32665,15485
1156496,14147,98908
1156496,26769,94800
1158886,25588,29192
1158886,13176,23124
1158886,196,73022
1158886,46065,97185
1158886,49235,45421
1158886,39657,88114
1158886,27845,62674
1160109,196,18945
1160109,13966,89963
1161025,40338,98908
1161025,31343,32680
1161025,48527,55045
1161025,27360,32680
1161025,47966,37295
1161025,19526,37295
1161025,5586,94800
1161025,2702,92990
1161025,32549,92990
1161025,42619,37295
1161025,46484,16594
1162504,24852,86116
1162504,32177,78956
1162504,24933,98308
1162504,46667,53085
1162504,47626,98308
1162504,47766,49563
1162504,44570,53085
1162504,29675,53301
1162504,18234,49563
1162504,12583,42516
1162504,35132,42516
1162504,4853,92568
1162504,42625,83351
1162504,30142,86116
1162504,10246,34067
1162504,24526,98308
1162504,19706,98908
1162526,8859,16084
1162526,4313,35201
1162526,1330,36353
1162526,44234,18882
1162526,18963,68553
1162526,43534,18882
1162526,35898,32959
1162526,11165,44540
1162526,40897,16084
1162526,38768,94179
1162614,38205,67914
1162614,44781,45421
1162736,8390,86116
1162736,46735,49563
1162736,30356,29192
1162736,23665,86116
1162736,25008,49563
1162736,38314,22434
1162736,43907,98308
1162736,1806,42516
1162736,32165,53085
1162736,14432,92568
1162736,12528,98308
1162736,2530,49563
1162736,3685,49939
1162736,25049,42516
1162736,37404,49563
1162736,34808,86116
1162736,39276,16594
1162736,5025,49563
1162736,48364,92568
1162736,49381,86116
1162736,26497,42516
1162736,14124,24734
1162736,33047,86116
1162736,22948,98630
1162736,40631,53085
1162736,40214,42516
1162736,36780,42516
1162736,28270,42516
1162736,5618,55753
1162736,21692,98308
1162820,24852,44540
1162820,47209,78956
1162820,1158,61375
1162820,21295,94200
1162820,432,94200
1162820,21903,13885
1162820,46979,86116
1162820,30450,98959
1162820,24964,94200
1162820,26209,55753
1162820,30442,13885
1162820,26384,55753
1162820,44142,55753
1162820,11068,94200
1162820,21616,13885
1162820,42736,98959
1162820,49533,94200
1162820,48171,98959
1162820,41950,98959
1162820,47672,70687
1162820,6046,98959
1162820,16349,13885
1162820,12206,78956
1162820,9076,55753
1163865,33249,42516
1163865,12341,49563
1163865,21903,42516
1163865,5068,98308
1163865,19660,98308
1164285,33120,92568
1164285,40396,41638
1164713,41169,98959
1164713,30463,12359
1164713,32433,12359
1164713,14992,98959
1164713,26209,55753
1164713,32734,13885
1164713,21616,35201
1164713,38996,94200
1165567,17487,55045
1165567,14875,98959
1165567,27796,87948
1165567,20478,36353
1165567,32299,67415
1166135,24838,67914
1166135,36606,32680
1166135,35199,18686
1166135,28745,45421
1166135,23952,41638
1166135,16249,67914
1166135,44075,67914
1166135,165,45421
1166135,18409,67914
1166135,22935,29192
1166135,31640,92568
1166135,44449,67914
1166135,10749,92990
1166135,24964,41638
1166135,48094,67914
1166135,27156,45421
1166135,14647,45421
1166135,14976,67914
1166135,29740,67914
1166135,18309,41638
1166135,23032,67914
1166135,14805,67914
1166135,44628,88114
1166135,35148,45421
1166135,34166,45421
1166135,43768,64112
1166135,13176,67914
1166135,32177,67914
1166135,5876,45421
1166135,44750,45421
1166135,47209,45421
1166135,31717,41638
1166135,9587,45421
1166135,43165,50184
1166135,39448,67914
1166491,2763,32959
1166491,4097,13885
1166491,24852,13885
1166491,28204,55753
1166491,36550,16084
1166491,3274,13885
1166491,10385,12359
1166491,47734,13885
1166491,21616,15504
1166491,15290,94200
1166491,34969,68850
1166491,18288,55753
1166491,35163,60656
1166491,30617,98959
1166491,16797,13885
1166491,41787,94200
1166491,21174,66872
1166491,10246,13885
1166491,29328,44540
1166491,24382,13885
1166491,45694,94200
1166491,26497,78956
1166716,17550,36353
1166716,38557,94179
1166716,35425,23124
1166716,13176,36353
1166716,48523,70687
1166716,3880,29192
1166716,49488,16084
1166716,36651,67415
1167274,19660,36353
1167274,196,16084
1167274,13575,17642
1167672,18023,24734
1167672,43352,78956
1167672,14161,37295
1167672,40120,32680
1167672,13176,92990
1167672,8571,94800
1167672,9076,32680
1167672,12899,32680
1167672,15541,92990
1167672,31380,32680
1167746,2535,67914
1167746,33000,37295
1167746,26104,45421
1167746,31506,55753
1167746,32923,62179
1167805,34637,94800
1167805,37148,94800
1169273,196,92990
1169273,38928,16594
1169273,130,37295
1169294,5646,55698
1169294,48486,68641
1169294,45633,67914
1169294,37718,20329
1169294,10895,67914
1169294,25718,41638
1169294,23470,41638
1169294,42265,67914
1169294,38689,55045
1169294,38159,41638
1169294,36724,67914
1169294,35188,91187
1170421,47209,16594
1170421,26620,94800
1170421,12456,92990
1170421,31073,16594
1170421,21616,92990
1170421,45063,37295
1170421,46979,94800
1170421,17828,21576
1170421,13176,92990
1170421,1516,55698
1170421,38005,32680
1170421,22640,70687
1170421,27744,16594
1170421,28082,16594
1170421,5415,94800
1170421,14355,98908
1170421,22935,37295
1170421,5876,37295
1170421,34126,37295
1171001,14819,92568
1171001,25705,98308
1171001,41665,32680
1171001,3376,53085
1171001,33294,18686
1171001,17791,86116
1171001,8518,49563
1171001,35939,53085
1171001,44750,45421
1171001,31717,51841
1171001,15290,53085
1171001,43768,45421
1171001,21938,91187
1171001,4605,49563
1171001,4163,98308
1171001,15602,49563
1171001,41682,37295
1171001,12576,29192
1171001,39947,92568
1171001,20754,49563
1171001,44053,92568
1171001,21766,98308
1171001,15950,19494
1171001,10172,42516
1171001,43300,42516
1171001,14874,49563
1171381,33013,16594
1171381,20919,98908
1171381,21925,16594
1171381,43772,16594
1171381,1514,94800
1171381,8523,15485
1171381,48697,18945
1171381,3696,98908
1171381,39480,98908
1171381,14634,62674
1171381,45709,16594
1171381,31066,55045
1171381,30703,37295
1171381,28241,16594
1171381,2180,37295
1171381,16414,28300
1171381,45646,16594
1171381,7746,94800
1171381,35372,94800
1171381,18174,32680
1171505,39928,92568
1171505,41950,49563
1171505,32177,18882
1171505,5876,32680
1171505,33120,16594
1171505,35383,53085
1171505,30967,42516
1171505,43713,92568
1171505,19678,42516
1171505,42701,86116
1171505,33000,98308
1172369,20608,44540
1172369,47209,78956
1172369,14992,98959
1172369,13176,78956
1172369,36695,98959
1172369,36406,55753
1172369,34126,55753
1172369,47626,37295
1172369,34969,98959
1172369,27845,85806
1172369,46979,68296
1172369,10749,55753
1172369,25890,78956
1172369,49191,87948
1172369,30570,22434
1172369,10603,78956
1172369,45007,98959
1173240,4920,37295
1173240,16797,37295
1173240,25340,92990
1173240,28204,37295
1173240,7806,37295
1173240,13027,48170
1173240,44661,98908
1173240,23032,32680
1173240,21405,37295
1173240,32734,92990
1173240,5025,16594
1173240,15290,78681
1173240,18849,92990
1173240,21903,32680
1173240,28842,16594
1173240,33672,16594
1173240,28849,37295
1173240,42701,55045
1173240,45856,96685
1173240,1000,98908
1174191,5449,94800
1174191,37458,67415
1174191,481,16084
1174191,10243,16084
1174191,33731,43215
1174191,13031,50184
1174191,24964,32959
1174219,2311,32680
1174219,35921,98908
1174219,43295,37295
1174219,28967,91187
1174219,46990,92990
1174219,17145,78751
1174219,45603,32680
1174219,5450,98908
1174219,13176,18882
1174219,4472,32680
1174219,27104,32680
1174219,16797,32680
1174219,46979,20329
1174219,45007,94800
1174219,25659,62674
1174219,22993,98908
1174219,24184,94800
1174219,27336,92990
1174219,27695,16594
1174747,13176,42516
1174747,6184,94200
1174747,17122,97185
1174747,889,24734
1174747,8057,98959
1174747,16797,51841
1174747,25890,13885
1174747,16539,98630
1174747,17313,98959
1174747,5068,98959
1175416,34969,45650
1175416,38650,78956
1175416,9864,78956
1175416,16521,12359
1175416,7485,98959
1175416,42504,41638
1175416,21405,68296
1175416,24184,94200
1175416,15290,94200
1175416,24267,13885
1175416,38456,15504
1175416,4945,97775
1175416,48523,78956
1175646,21195,94800
1176291,42240,45421
1176291,49605,70687
1176291,33225,41638
1176291,33357,67914
1176291,24852,41638
1176291,43209,41638
1176291,48527,45421
1176291,5819,41638
1176291,27104,45421
1176291,43205,41638
1176291,29646,67914
1176291,2536,41638
1176291,34105,67914
1176291,18339,78751
1176291,47242,92990
1176291,8451,17642
1176291,41969,67914
1176291,25686,98630
1176291,26882,45421
